x     rho     p     u
0.18463 1 1 8.35382e-17
0.18464 1 1 8.35379e-17
0.18465 1 1 8.35379e-17
0.18466 1 1 8.35375e-17
0.18467 1 1 8.35375e-17
0.18468 1 1 8.35372e-17
0.18469 1 1 8.35372e-17
0.1847 1 1 8.35369e-17
0.18471 1 1 8.35369e-17
0.18472 1 1 8.35366e-17
0.18473 1 1 8.35366e-17
0.18474 1 1 8.35363e-17
0.18475 1 1 8.35363e-17
0.18476 1 1 8.3536e-17
0.18477 1 1 8.3536e-17
0.18478 1 1 8.35357e-17
0.18479 1 1 8.35357e-17
0.1848 1 1 8.35354e-17
0.18481 1 1 8.35354e-17
0.18482 1 1 8.35351e-17
0.18483 1 1 8.35351e-17
0.18484 1 1 8.35349e-17
0.18485 1 1 8.35349e-17
0.18486 1 1 8.35346e-17
0.18487 1 1 8.35346e-17
0.18488 1 1 8.35343e-17
0.18489 1 1 8.35343e-17
0.1849 1 1 8.3534e-17
0.18491 1 1 8.3534e-17
0.18492 1 1 8.35338e-17
0.18493 1 1 8.35338e-17
0.18494 1 1 8.35335e-17
0.18495 1 1 8.35335e-17
0.18496 1 1 8.35333e-17
0.18497 1 1 8.35333e-17
0.18498 1 1 8.3533e-17
0.18499 1 1 8.3533e-17
0.185 1 1 8.35328e-17
0.18501 1 1 8.35328e-17
0.18502 1 1 8.35325e-17
0.18503 1 1 8.35325e-17
0.18504 1 1 8.35323e-17
0.18505 1 1 8.35323e-17
0.18506 1 1 8.3532e-17
0.18507 1 1 8.3532e-17
0.18508 1 1 8.35318e-17
0.18509 1 1 8.35318e-17
0.1851 1 1 8.35316e-17
0.18511 1 1 8.35316e-17
0.18512 1 1 8.35314e-17
0.18513 1 1 8.35314e-17
0.18514 1 1 8.35312e-17
0.18515 1 1 8.35312e-17
0.18516 1 1 8.35309e-17
0.18517 1 1 8.35309e-17
0.18518 1 1 8.35307e-17
0.18519 1 1 8.35307e-17
0.1852 1 1 8.35305e-17
0.18521 1 1 8.35305e-17
0.18522 1 1 8.35303e-17
0.18523 1 1 8.35303e-17
0.18524 1 1 8.35302e-17
0.18525 1 1 8.35302e-17
0.18526 1 1 8.353e-17
0.18527 1 1 8.353e-17
0.18528 1 1 8.35298e-17
0.18529 1 1 8.35298e-17
0.1853 1 1 8.35296e-17
0.18531 1 1 8.35296e-17
0.18532 1 1 8.35294e-17
0.18533 1 1 8.35294e-17
0.18534 1 1 8.35293e-17
0.18535 1 1 8.35293e-17
0.18536 1 1 8.35291e-17
0.18537 1 1 8.35291e-17
0.18538 1 1 8.3529e-17
0.18539 1 1 8.3529e-17
0.1854 1 1 8.35288e-17
0.18541 1 1 8.35288e-17
0.18542 1 1 8.35287e-17
0.18543 1 1 8.35287e-17
0.18544 1 1 8.35286e-17
0.18545 1 1 8.35286e-17
0.18546 1 1 8.35284e-17
0.18547 1 1 8.35284e-17
0.18548 1 1 8.35283e-17
0.18549 1 1 8.35283e-17
0.1855 1 1 8.35282e-17
0.18551 1 1 8.35282e-17
0.18552 1 1 8.35281e-17
0.18553 1 1 8.35281e-17
0.18554 1 1 8.3528e-17
0.18555 1 1 8.3528e-17
0.18556 1 1 8.35279e-17
0.18557 1 1 8.35279e-17
0.18558 1 1 8.35278e-17
0.18559 1 1 8.35278e-17
0.1856 1 1 8.35277e-17
0.18561 1 1 8.35277e-17
0.18562 1 1 8.35276e-17
0.18563 1 1 8.35276e-17
0.18564 1 1 8.35275e-17
0.18565 1 1 8.35275e-17
0.18566 1 1 8.35275e-17
0.18567 1 1 8.35275e-17
0.18568 1 1 8.35274e-17
0.18569 1 1 8.35274e-17
0.1857 1 1 8.35273e-17
0.18571 1 1 8.35273e-17
0.18572 1 1 8.35273e-17
0.18573 1 1 8.35273e-17
0.18574 1 1 8.35273e-17
0.18575 1 1 8.35273e-17
0.18576 1 1 8.35272e-17
0.18577 1 1 8.35272e-17
0.18578 1 1 8.35272e-17
0.18579 1 1 8.35272e-17
0.1858 1 1 8.35272e-17
0.18581 1 1 8.35272e-17
0.18582 1 1 8.35271e-17
0.18583 1 1 8.35271e-17
0.18584 1 1 8.35271e-17
0.18585 1 1 8.35271e-17
0.18586 1 1 8.35271e-17
0.18587 1 1 8.35271e-17
0.18588 1 1 8.35271e-17
0.18589 1 1 8.35271e-17
0.1859 1 1 8.35271e-17
0.18591 1 1 8.35271e-17
0.18592 1 1 8.35272e-17
0.18593 1 1 8.35272e-17
0.18594 1 1 8.35272e-17
0.18595 1 1 8.35272e-17
0.18596 1 1 8.35272e-17
0.18597 1 1 8.35272e-17
0.18598 1 1 8.35272e-17
0.18599 1 1 8.35272e-17
0.186 1 1 8.35273e-17
0.18601 1 1 8.35273e-17
0.18602 1 1 8.35273e-17
0.18603 1 1 8.35273e-17
0.18604 1 1 8.35274e-17
0.18605 1 1 8.35274e-17
0.18606 1 1 8.35275e-17
0.18607 1 1 8.35275e-17
0.18608 1 1 8.35275e-17
0.18609 1 1 8.35275e-17
0.1861 1 1 8.35276e-17
0.18611 1 1 8.35276e-17
0.18612 1 1 8.35277e-17
0.18613 1 1 8.35277e-17
0.18614 1 1 8.35278e-17
0.18615 1 1 8.35278e-17
0.18616 1 1 8.35279e-17
0.18617 1 1 8.35279e-17
0.18618 1 1 8.3528e-17
0.18619 1 1 8.3528e-17
0.1862 1 1 8.35281e-17
0.18621 1 1 8.35281e-17
0.18622 1 1 8.35282e-17
0.18623 1 1 8.35282e-17
0.18624 1 1 8.35283e-17
0.18625 1 1 8.35283e-17
0.18626 1 1 8.35284e-17
0.18627 1 1 8.35284e-17
0.18628 1 1 8.35286e-17
0.18629 1 1 8.35286e-17
0.1863 1 1 8.35287e-17
0.18631 1 1 8.35287e-17
0.18632 1 1 8.35289e-17
0.18633 1 1 8.35289e-17
0.18634 1 1 8.3529e-17
0.18635 1 1 8.3529e-17
0.18636 1 1 8.35292e-17
0.18637 1 1 8.35292e-17
0.18638 1 1 8.35294e-17
0.18639 1 1 8.35294e-17
0.1864 1 1 8.35295e-17
0.18641 1 1 8.35295e-17
0.18642 1 1 8.35297e-17
0.18643 1 1 8.35297e-17
0.18644 1 1 8.35299e-17
0.18645 1 1 8.35299e-17
0.18646 1 1 8.35301e-17
0.18647 1 1 8.35301e-17
0.18648 1 1 8.35303e-17
0.18649 1 1 8.35303e-17
0.1865 1 1 8.35305e-17
0.18651 1 1 8.35305e-17
0.18652 1 1 8.35307e-17
0.18653 1 1 8.35307e-17
0.18654 1 1 8.3531e-17
0.18655 1 1 8.3531e-17
0.18656 1 1 8.35312e-17
0.18657 1 1 8.35312e-17
0.18658 1 1 8.35314e-17
0.18659 1 1 8.35314e-17
0.1866 1 1 8.35317e-17
0.18661 1 1 8.35317e-17
0.18662 1 1 8.35319e-17
0.18663 1 1 8.35319e-17
0.18664 1 1 8.35322e-17
0.18665 1 1 8.35322e-17
0.18666 1 1 8.35325e-17
0.18667 1 1 8.35325e-17
0.18668 1 1 8.35327e-17
0.18669 1 1 8.35327e-17
0.1867 1 1 8.3533e-17
0.18671 1 1 8.3533e-17
0.18672 1 1 8.35333e-17
0.18673 1 1 8.35333e-17
0.18674 1 1 8.35336e-17
0.18675 1 1 8.35336e-17
0.18676 1 1 8.35339e-17
0.18677 1 1 8.35339e-17
0.18678 1 1 8.35342e-17
0.18679 1 1 8.35342e-17
0.1868 1 1 8.35345e-17
0.18681 1 1 8.35345e-17
0.18682 1 1 8.35348e-17
0.18683 1 1 8.35348e-17
0.18684 1 1 8.35351e-17
0.18685 1 1 8.35351e-17
0.18686 1 1 8.35354e-17
0.18687 1 1 8.35354e-17
0.18688 1 1 8.35358e-17
0.18689 1 1 8.35358e-17
0.1869 1 1 8.35361e-17
0.18691 1 1 8.35361e-17
0.18692 1 1 8.35365e-17
0.18693 1 1 8.35365e-17
0.18694 1 1 8.35368e-17
0.18695 1 1 8.35368e-17
0.18696 1 1 8.35372e-17
0.18697 1 1 8.35372e-17
0.18698 1 1 8.35375e-17
0.18699 1 1 8.35375e-17
0.187 1 1 8.35379e-17
0.18701 1 1 8.35379e-17
0.18702 1 1 8.35383e-17
0.18703 1 1 8.35383e-17
0.18704 1 1 8.35387e-17
0.18705 1 1 8.35387e-17
0.18706 1 1 8.3539e-17
0.18707 1 1 8.3539e-17
0.18708 1 1 8.35394e-17
0.18709 1 1 8.35394e-17
0.1871 1 1 8.35398e-17
0.18711 1 1 8.35398e-17
0.18712 1 1 8.35402e-17
0.18713 1 1 8.35402e-17
0.18714 1 1 8.35406e-17
0.18715 1 1 8.35406e-17
0.18716 1 1 8.35411e-17
0.18717 1 1 8.35411e-17
0.18718 1 1 8.35415e-17
0.18719 1 1 8.35415e-17
0.1872 1 1 8.35419e-17
0.18721 1 1 8.35419e-17
0.18722 1 1 8.35423e-17
0.18723 1 1 8.35423e-17
0.18724 1 1 8.35428e-17
0.18725 1 1 8.35428e-17
0.18726 1 1 8.35432e-17
0.18727 1 1 8.35432e-17
0.18728 1 1 8.35437e-17
0.18729 1 1 8.35437e-17
0.1873 1 1 8.35441e-17
0.18731 1 1 8.35441e-17
0.18732 1 1 8.35446e-17
0.18733 1 1 8.35446e-17
0.18734 1 1 8.3545e-17
0.18735 1 1 8.3545e-17
0.18736 1 1 8.35455e-17
0.18737 1 1 8.35455e-17
0.18738 1 1 8.3546e-17
0.18739 1 1 8.3546e-17
0.1874 1 1 8.35464e-17
0.18741 1 1 8.35464e-17
0.18742 1 1 8.35469e-17
0.18743 1 1 8.35469e-17
0.18744 1 1 8.35474e-17
0.18745 1 1 8.35474e-17
0.18746 1 1 8.35479e-17
0.18747 1 1 8.35479e-17
0.18748 1 1 8.35484e-17
0.18749 1 1 8.35484e-17
0.1875 1 1 8.35489e-17
0.18751 1 1 8.35489e-17
0.18752 1 1 8.35494e-17
0.18753 1 1 8.35494e-17
0.18754 1 1 8.35499e-17
0.18755 1 1 8.35499e-17
0.18756 1 1 8.35504e-17
0.18757 1 1 8.35504e-17
0.18758 1 1 8.35509e-17
0.18759 1 1 8.35509e-17
0.1876 1 1 8.35515e-17
0.18761 1 1 8.35515e-17
0.18762 1 1 8.3552e-17
0.18763 1 1 8.3552e-17
0.18764 1 1 8.35525e-17
0.18765 1 1 8.35525e-17
0.18766 1 1 8.3553e-17
0.18767 1 1 8.3553e-17
0.18768 1 1 8.35536e-17
0.18769 1 1 8.35536e-17
0.1877 1 1 8.35541e-17
0.18771 1 1 8.35541e-17
0.18772 1 1 8.35547e-17
0.18773 1 1 8.35547e-17
0.18774 1 1 8.35552e-17
0.18775 1 1 8.35552e-17
0.18776 1 1 8.35558e-17
0.18777 1 1 8.35558e-17
0.18778 1 1 8.35563e-17
0.18779 1 1 8.35563e-17
0.1878 1 1 8.35569e-17
0.18781 1 1 8.35569e-17
0.18782 1 1 8.35574e-17
0.18783 1 1 8.35574e-17
0.18784 1 1 8.3558e-17
0.18785 1 1 8.3558e-17
0.18786 1 1 8.35586e-17
0.18787 1 1 8.35586e-17
0.18788 1 1 8.35591e-17
0.18789 1 1 8.35591e-17
0.1879 1 1 8.35597e-17
0.18791 1 1 8.35597e-17
0.18792 1 1 8.35603e-17
0.18793 1 1 8.35603e-17
0.18794 1 1 8.35609e-17
0.18795 1 1 8.35609e-17
0.18796 1 1 8.35615e-17
0.18797 1 1 8.35615e-17
0.18798 1 1 8.3562e-17
0.18799 1 1 8.3562e-17
0.188 1 1 8.35626e-17
0.18801 1 1 8.35626e-17
0.18802 1 1 8.35632e-17
0.18803 1 1 8.35632e-17
0.18804 1 1 8.35638e-17
0.18805 1 1 8.35638e-17
0.18806 1 1 8.35644e-17
0.18807 1 1 8.35644e-17
0.18808 1 1 8.3565e-17
0.18809 1 1 8.3565e-17
0.1881 1 1 8.35656e-17
0.18811 1 1 8.35656e-17
0.18812 1 1 8.35662e-17
0.18813 1 1 8.35662e-17
0.18814 1 1 8.35668e-17
0.18815 1 1 8.35668e-17
0.18816 1 1 8.35674e-17
0.18817 1 1 8.35674e-17
0.18818 1 1 8.3568e-17
0.18819 1 1 8.3568e-17
0.1882 1 1 8.35687e-17
0.18821 1 1 8.35687e-17
0.18822 1 1 8.35693e-17
0.18823 1 1 8.35693e-17
0.18824 1 1 8.35699e-17
0.18825 1 1 8.35699e-17
0.18826 1 1 8.35705e-17
0.18827 1 1 8.35705e-17
0.18828 1 1 8.35711e-17
0.18829 1 1 8.35711e-17
0.1883 1 1 8.35717e-17
0.18831 1 1 8.35717e-17
0.18832 1 1 8.35724e-17
0.18833 1 1 8.35724e-17
0.18834 1 1 8.3573e-17
0.18835 1 1 8.3573e-17
0.18836 1 1 8.35736e-17
0.18837 1 1 8.35736e-17
0.18838 1 1 8.35742e-17
0.18839 1 1 8.35742e-17
0.1884 1 1 8.35749e-17
0.18841 1 1 8.35749e-17
0.18842 1 1 8.35755e-17
0.18843 1 1 8.35755e-17
0.18844 1 1 8.35761e-17
0.18845 1 1 8.35761e-17
0.18846 1 1 8.35767e-17
0.18847 1 1 8.35767e-17
0.18848 1 1 8.35774e-17
0.18849 1 1 8.35774e-17
0.1885 1 1 8.3578e-17
0.18851 1 1 8.3578e-17
0.18852 1 1 8.35786e-17
0.18853 1 1 8.35786e-17
0.18854 1 1 8.35793e-17
0.18855 1 1 8.35793e-17
0.18856 1 1 8.35799e-17
0.18857 1 1 8.35799e-17
0.18858 1 1 8.35805e-17
0.18859 1 1 8.35805e-17
0.1886 1 1 8.35811e-17
0.18861 1 1 8.35811e-17
0.18862 1 1 8.35818e-17
0.18863 1 1 8.35818e-17
0.18864 1 1 8.35824e-17
0.18865 1 1 8.35824e-17
0.18866 1 1 8.3583e-17
0.18867 1 1 8.3583e-17
0.18868 1 1 8.35837e-17
0.18869 1 1 8.35837e-17
0.1887 1 1 8.35843e-17
0.18871 1 1 8.35843e-17
0.18872 1 1 8.35849e-17
0.18873 1 1 8.35849e-17
0.18874 1 1 8.35856e-17
0.18875 1 1 8.35856e-17
0.18876 1 1 8.35862e-17
0.18877 1 1 8.35862e-17
0.18878 1 1 8.35868e-17
0.18879 1 1 8.35868e-17
0.1888 1 1 8.35875e-17
0.18881 1 1 8.35875e-17
0.18882 1 1 8.35881e-17
0.18883 1 1 8.35881e-17
0.18884 1 1 8.35887e-17
0.18885 1 1 8.35887e-17
0.18886 1 1 8.35894e-17
0.18887 1 1 8.35894e-17
0.18888 1 1 8.359e-17
0.18889 1 1 8.359e-17
0.1889 1 1 8.35906e-17
0.18891 1 1 8.35906e-17
0.18892 1 1 8.35912e-17
0.18893 1 1 8.35912e-17
0.18894 1 1 8.35919e-17
0.18895 1 1 8.35919e-17
0.18896 1 1 8.35925e-17
0.18897 1 1 8.35925e-17
0.18898 1 1 8.35931e-17
0.18899 1 1 8.35931e-17
0.189 1 1 8.35937e-17
0.18901 1 1 8.35937e-17
0.18902 1 1 8.35944e-17
0.18903 1 1 8.35944e-17
0.18904 1 1 8.3595e-17
0.18905 1 1 8.3595e-17
0.18906 1 1 8.35956e-17
0.18907 1 1 8.35956e-17
0.18908 1 1 8.35962e-17
0.18909 1 1 8.35962e-17
0.1891 1 1 8.35968e-17
0.18911 1 1 8.35968e-17
0.18912 1 1 8.35974e-17
0.18913 1 1 8.35974e-17
0.18914 1 1 8.3598e-17
0.18915 1 1 8.3598e-17
0.18916 1 1 8.35987e-17
0.18917 1 1 8.35987e-17
0.18918 1 1 8.35993e-17
0.18919 1 1 8.35993e-17
0.1892 1 1 8.35999e-17
0.18921 1 1 8.35999e-17
0.18922 1 1 8.36005e-17
0.18923 1 1 8.36005e-17
0.18924 1 1 8.36011e-17
0.18925 1 1 8.36011e-17
0.18926 1 1 8.36017e-17
0.18927 1 1 8.36017e-17
0.18928 1 1 8.36023e-17
0.18929 1 1 8.36023e-17
0.1893 1 1 8.36029e-17
0.18931 1 1 8.36029e-17
0.18932 1 1 8.36034e-17
0.18933 1 1 8.36034e-17
0.18934 1 1 8.3604e-17
0.18935 1 1 8.3604e-17
0.18936 1 1 8.36046e-17
0.18937 1 1 8.36046e-17
0.18938 1 1 8.36052e-17
0.18939 1 1 8.36052e-17
0.1894 1 1 8.36058e-17
0.18941 1 1 8.36058e-17
0.18942 1 1 8.36064e-17
0.18943 1 1 8.36064e-17
0.18944 1 1 8.36069e-17
0.18945 1 1 8.36069e-17
0.18946 1 1 8.36075e-17
0.18947 1 1 8.36075e-17
0.18948 1 1 8.36081e-17
0.18949 1 1 8.36081e-17
0.1895 1 1 8.36087e-17
0.18951 1 1 8.36087e-17
0.18952 1 1 8.36092e-17
0.18953 1 1 8.36092e-17
0.18954 1 1 8.36098e-17
0.18955 1 1 8.36098e-17
0.18956 1 1 8.36103e-17
0.18957 1 1 8.36103e-17
0.18958 1 1 8.36109e-17
0.18959 1 1 8.36109e-17
0.1896 1 1 8.36114e-17
0.18961 1 1 8.36114e-17
0.18962 1 1 8.3612e-17
0.18963 1 1 8.3612e-17
0.18964 1 1 8.36125e-17
0.18965 1 1 8.36125e-17
0.18966 1 1 8.36131e-17
0.18967 1 1 8.36131e-17
0.18968 1 1 8.36136e-17
0.18969 1 1 8.36136e-17
0.1897 1 1 8.36141e-17
0.18971 1 1 8.36141e-17
0.18972 1 1 8.36147e-17
0.18973 1 1 8.36147e-17
0.18974 1 1 8.36152e-17
0.18975 1 1 8.36152e-17
0.18976 1 1 8.36157e-17
0.18977 1 1 8.36157e-17
0.18978 1 1 8.36162e-17
0.18979 1 1 8.36162e-17
0.1898 1 1 8.36167e-17
0.18981 1 1 8.36167e-17
0.18982 1 1 8.36172e-17
0.18983 1 1 8.36172e-17
0.18984 1 1 8.36177e-17
0.18985 1 1 8.36177e-17
0.18986 1 1 8.36182e-17
0.18987 1 1 8.36182e-17
0.18988 1 1 8.36187e-17
0.18989 1 1 8.36187e-17
0.1899 1 1 8.36192e-17
0.18991 1 1 8.36192e-17
0.18992 1 1 8.36197e-17
0.18993 1 1 8.36197e-17
0.18994 1 1 8.36202e-17
0.18995 1 1 8.36202e-17
0.18996 1 1 8.36207e-17
0.18997 1 1 8.36207e-17
0.18998 1 1 8.36211e-17
0.18999 1 1 8.36211e-17
0.19 1 1 8.36216e-17
0.19001 1 1 8.36216e-17
0.19002 1 1 8.36221e-17
0.19003 1 1 8.36221e-17
0.19004 1 1 8.36225e-17
0.19005 1 1 8.36225e-17
0.19006 1 1 8.3623e-17
0.19007 1 1 8.3623e-17
0.19008 1 1 8.36234e-17
0.19009 1 1 8.36234e-17
0.1901 1 1 8.36239e-17
0.19011 1 1 8.36239e-17
0.19012 1 1 8.36243e-17
0.19013 1 1 8.36243e-17
0.19014 1 1 8.36247e-17
0.19015 1 1 8.36247e-17
0.19016 1 1 8.36252e-17
0.19017 1 1 8.36252e-17
0.19018 1 1 8.36256e-17
0.19019 1 1 8.36256e-17
0.1902 1 1 8.3626e-17
0.19021 1 1 8.3626e-17
0.19022 1 1 8.36264e-17
0.19023 1 1 8.36264e-17
0.19024 1 1 8.36268e-17
0.19025 1 1 8.36268e-17
0.19026 1 1 8.36272e-17
0.19027 1 1 8.36272e-17
0.19028 1 1 8.36276e-17
0.19029 1 1 8.36276e-17
0.1903 1 1 8.3628e-17
0.19031 1 1 8.3628e-17
0.19032 1 1 8.36284e-17
0.19033 1 1 8.36284e-17
0.19034 1 1 8.36287e-17
0.19035 1 1 8.36287e-17
0.19036 1 1 8.36291e-17
0.19037 1 1 8.36291e-17
0.19038 1 1 8.36295e-17
0.19039 1 1 8.36295e-17
0.1904 1 1 8.36298e-17
0.19041 1 1 8.36298e-17
0.19042 1 1 8.36302e-17
0.19043 1 1 8.36302e-17
0.19044 1 1 8.36305e-17
0.19045 1 1 8.36305e-17
0.19046 1 1 8.36309e-17
0.19047 1 1 8.36309e-17
0.19048 1 1 8.36312e-17
0.19049 1 1 8.36312e-17
0.1905 1 1 8.36315e-17
0.19051 1 1 8.36315e-17
0.19052 1 1 8.36318e-17
0.19053 1 1 8.36318e-17
0.19054 1 1 8.36322e-17
0.19055 1 1 8.36322e-17
0.19056 1 1 8.36325e-17
0.19057 1 1 8.36325e-17
0.19058 1 1 8.36328e-17
0.19059 1 1 8.36328e-17
0.1906 1 1 8.36331e-17
0.19061 1 1 8.36331e-17
0.19062 1 1 8.36333e-17
0.19063 1 1 8.36333e-17
0.19064 1 1 8.36336e-17
0.19065 1 1 8.36336e-17
0.19066 1 1 8.36339e-17
0.19067 1 1 8.36339e-17
0.19068 1 1 8.36342e-17
0.19069 1 1 8.36342e-17
0.1907 1 1 8.36344e-17
0.19071 1 1 8.36344e-17
0.19072 1 1 8.36347e-17
0.19073 1 1 8.36347e-17
0.19074 1 1 8.36349e-17
0.19075 1 1 8.36349e-17
0.19076 1 1 8.36352e-17
0.19077 1 1 8.36352e-17
0.19078 1 1 8.36354e-17
0.19079 1 1 8.36354e-17
0.1908 1 1 8.36356e-17
0.19081 1 1 8.36356e-17
0.19082 1 1 8.36359e-17
0.19083 1 1 8.36359e-17
0.19084 1 1 8.36361e-17
0.19085 1 1 8.36361e-17
0.19086 1 1 8.36363e-17
0.19087 1 1 8.36363e-17
0.19088 1 1 8.36365e-17
0.19089 1 1 8.36365e-17
0.1909 1 1 8.36367e-17
0.19091 1 1 8.36367e-17
0.19092 1 1 8.36368e-17
0.19093 1 1 8.36368e-17
0.19094 1 1 8.3637e-17
0.19095 1 1 8.3637e-17
0.19096 1 1 8.36372e-17
0.19097 1 1 8.36372e-17
0.19098 1 1 8.36374e-17
0.19099 1 1 8.36374e-17
0.191 1 1 8.36375e-17
0.19101 1 1 8.36375e-17
0.19102 1 1 8.36377e-17
0.19103 1 1 8.36377e-17
0.19104 1 1 8.36378e-17
0.19105 1 1 8.36378e-17
0.19106 1 1 8.36379e-17
0.19107 1 1 8.36379e-17
0.19108 1 1 8.36381e-17
0.19109 1 1 8.36381e-17
0.1911 1 1 8.36382e-17
0.19111 1 1 8.36382e-17
0.19112 1 1 8.36383e-17
0.19113 1 1 8.36383e-17
0.19114 1 1 8.36384e-17
0.19115 1 1 8.36384e-17
0.19116 1 1 8.36385e-17
0.19117 1 1 8.36385e-17
0.19118 1 1 8.36386e-17
0.19119 1 1 8.36386e-17
0.1912 1 1 8.36386e-17
0.19121 1 1 8.36386e-17
0.19122 1 1 8.36387e-17
0.19123 1 1 8.36387e-17
0.19124 1 1 8.36388e-17
0.19125 1 1 8.36388e-17
0.19126 1 1 8.36388e-17
0.19127 1 1 8.36388e-17
0.19128 1 1 8.36389e-17
0.19129 1 1 8.36389e-17
0.1913 1 1 8.36389e-17
0.19131 1 1 8.36389e-17
0.19132 1 1 8.3639e-17
0.19133 1 1 8.3639e-17
0.19134 1 1 8.3639e-17
0.19135 1 1 8.3639e-17
0.19136 1 1 8.3639e-17
0.19137 1 1 8.3639e-17
0.19138 1 1 8.3639e-17
0.19139 1 1 8.3639e-17
0.1914 1 1 8.3639e-17
0.19141 1 1 8.3639e-17
0.19142 1 1 8.3639e-17
0.19143 1 1 8.3639e-17
0.19144 1 1 8.3639e-17
0.19145 1 1 8.3639e-17
0.19146 1 1 8.3639e-17
0.19147 1 1 8.3639e-17
0.19148 1 1 8.3639e-17
0.19149 1 1 8.3639e-17
0.1915 1 1 8.3639e-17
0.19151 1 1 8.3639e-17
0.19152 1 1 8.36389e-17
0.19153 1 1 8.36389e-17
0.19154 1 1 8.36389e-17
0.19155 1 1 8.36389e-17
0.19156 1 1 8.36388e-17
0.19157 1 1 8.36388e-17
0.19158 1 1 8.36388e-17
0.19159 1 1 8.36388e-17
0.1916 1 1 8.36387e-17
0.19161 1 1 8.36387e-17
0.19162 1 1 8.36386e-17
0.19163 1 1 8.36386e-17
0.19164 1 1 8.36385e-17
0.19165 1 1 8.36385e-17
0.19166 1 1 8.36384e-17
0.19167 1 1 8.36384e-17
0.19168 1 1 8.36383e-17
0.19169 1 1 8.36383e-17
0.1917 1 1 8.36382e-17
0.19171 1 1 8.36382e-17
0.19172 1 1 8.36381e-17
0.19173 1 1 8.36381e-17
0.19174 1 1 8.3638e-17
0.19175 1 1 8.3638e-17
0.19176 1 1 8.36379e-17
0.19177 1 1 8.36379e-17
0.19178 1 1 8.36378e-17
0.19179 1 1 8.36378e-17
0.1918 1 1 8.36376e-17
0.19181 1 1 8.36376e-17
0.19182 1 1 8.36375e-17
0.19183 1 1 8.36375e-17
0.19184 1 1 8.36373e-17
0.19185 1 1 8.36373e-17
0.19186 1 1 8.36372e-17
0.19187 1 1 8.36372e-17
0.19188 1 1 8.3637e-17
0.19189 1 1 8.3637e-17
0.1919 1 1 8.36368e-17
0.19191 1 1 8.36368e-17
0.19192 1 1 8.36366e-17
0.19193 1 1 8.36366e-17
0.19194 1 1 8.36364e-17
0.19195 1 1 8.36364e-17
0.19196 1 1 8.36363e-17
0.19197 1 1 8.36363e-17
0.19198 1 1 8.36361e-17
0.19199 1 1 8.36361e-17
0.192 1 1 8.36359e-17
0.19201 1 1 8.36359e-17
0.19202 1 1 8.36356e-17
0.19203 1 1 8.36356e-17
0.19204 1 1 8.36354e-17
0.19205 1 1 8.36354e-17
0.19206 1 1 8.36352e-17
0.19207 1 1 8.36352e-17
0.19208 1 1 8.3635e-17
0.19209 1 1 8.3635e-17
0.1921 1 1 8.36347e-17
0.19211 1 1 8.36347e-17
0.19212 1 1 8.36345e-17
0.19213 1 1 8.36345e-17
0.19214 1 1 8.36342e-17
0.19215 1 1 8.36342e-17
0.19216 1 1 8.3634e-17
0.19217 1 1 8.3634e-17
0.19218 1 1 8.36337e-17
0.19219 1 1 8.36337e-17
0.1922 1 1 8.36335e-17
0.19221 1 1 8.36335e-17
0.19222 1 1 8.36332e-17
0.19223 1 1 8.36332e-17
0.19224 1 1 8.36329e-17
0.19225 1 1 8.36329e-17
0.19226 1 1 8.36326e-17
0.19227 1 1 8.36326e-17
0.19228 1 1 8.36323e-17
0.19229 1 1 8.36323e-17
0.1923 1 1 8.36321e-17
0.19231 1 1 8.36321e-17
0.19232 1 1 8.36318e-17
0.19233 1 1 8.36318e-17
0.19234 1 1 8.36315e-17
0.19235 1 1 8.36315e-17
0.19236 1 1 8.36311e-17
0.19237 1 1 8.36311e-17
0.19238 1 1 8.36308e-17
0.19239 1 1 8.36308e-17
0.1924 1 1 8.36305e-17
0.19241 1 1 8.36305e-17
0.19242 1 1 8.36302e-17
0.19243 1 1 8.36302e-17
0.19244 1 1 8.36299e-17
0.19245 1 1 8.36299e-17
0.19246 1 1 8.36295e-17
0.19247 1 1 8.36295e-17
0.19248 1 1 8.36292e-17
0.19249 1 1 8.36292e-17
0.1925 1 1 8.36289e-17
0.19251 1 1 8.36289e-17
0.19252 1 1 8.36285e-17
0.19253 1 1 8.36285e-17
0.19254 1 1 8.36282e-17
0.19255 1 1 8.36282e-17
0.19256 1 1 8.36278e-17
0.19257 1 1 8.36278e-17
0.19258 1 1 8.36275e-17
0.19259 1 1 8.36275e-17
0.1926 1 1 8.36271e-17
0.19261 1 1 8.36271e-17
0.19262 1 1 8.36267e-17
0.19263 1 1 8.36267e-17
0.19264 1 1 8.36264e-17
0.19265 1 1 8.36264e-17
0.19266 1 1 8.3626e-17
0.19267 1 1 8.3626e-17
0.19268 1 1 8.36256e-17
0.19269 1 1 8.36256e-17
0.1927 1 1 8.36253e-17
0.19271 1 1 8.36253e-17
0.19272 1 1 8.36249e-17
0.19273 1 1 8.36249e-17
0.19274 1 1 8.36245e-17
0.19275 1 1 8.36245e-17
0.19276 1 1 8.36241e-17
0.19277 1 1 8.36241e-17
0.19278 1 1 8.36237e-17
0.19279 1 1 8.36237e-17
0.1928 1 1 8.36233e-17
0.19281 1 1 8.36233e-17
0.19282 1 1 8.36229e-17
0.19283 1 1 8.36229e-17
0.19284 1 1 8.36226e-17
0.19285 1 1 8.36226e-17
